episode,step,reward,total_reward,player_y,player_vel,next_pipe_dist_to_player,next_pipe_top_y,next_pipe_bottom_y,next_next_pipe_dist_to_player,next_next_pipe_top_y,next_next_pipe_bottom_y
0,68,0.0,1.0,75.0,2.0,33.0,53,153,177.0,153,253
0,69,0.0,1.0,78.0,3.0,29.0,53,153,173.0,153,253
0,70,0.0,1.0,82.0,4.0,25.0,53,153,169.0,153,253
0,71,0.0,1.0,87.0,5.0,21.0,53,153,165.0,153,253
0,72,0.0,1.0,93.0,6.0,17.0,53,153,161.0,153,253
0,73,0.0,1.0,100.0,7.0,13.0,53,153,157.0,153,253
0,74,0.0,1.0,108.0,8.0,9.0,53,153,153.0,153,253
0,75,0.0,1.0,100.0,-8.0,5.0,53,153,149.0,153,253
0,76,0.0,1.0,100.0,0.0,1.0,53,153,145.0,153,253
0,77,0.0,1.0,101.0,1.0,141.0,153,253,285.0,37,137
0,78,0.0,1.0,103.0,2.0,137.0,153,253,281.0,37,137
0,79,0.0,1.0,106.0,3.0,133.0,153,253,277.0,37,137
0,80,0.0,1.0,110.0,4.0,129.0,153,253,273.0,37,137
0,81,0.0,1.0,115.0,5.0,125.0,153,253,269.0,37,137
0,82,0.0,1.0,121.0,6.0,121.0,153,253,265.0,37,137
0,83,0.0,1.0,128.0,7.0,117.0,153,253,261.0,37,137
0,84,0.0,1.0,136.0,8.0,113.0,153,253,257.0,37,137
0,85,0.0,1.0,145.0,9.0,109.0,153,253,253.0,37,137
0,86,0.0,1.0,155.0,10.0,105.0,153,253,249.0,37,137
0,87,0.0,1.0,165.0,10.0,101.0,153,253,245.0,37,137
0,88,0.0,1.0,175.0,10.0,97.0,153,253,241.0,37,137
0,89,0.0,1.0,185.0,10.0,93.0,153,253,237.0,37,137
0,90,0.0,1.0,195.0,10.0,89.0,153,253,233.0,37,137
0,91,0.0,1.0,205.0,10.0,85.0,153,253,229.0,37,137
0,92,0.0,1.0,197.0,-8.0,81.0,153,253,225.0,37,137
0,93,0.0,1.0,197.0,0.0,77.0,153,253,221.0,37,137
0,94,0.0,1.0,198.0,1.0,73.0,153,253,217.0,37,137
0,95,0.0,1.0,200.0,2.0,69.0,153,253,213.0,37,137
0,96,0.0,1.0,203.0,3.0,65.0,153,253,209.0,37,137
0,97,0.0,1.0,207.0,4.0,61.0,153,253,205.0,37,137
0,98,0.0,1.0,212.0,5.0,57.0,153,253,201.0,37,137
0,99,0.0,1.0,204.0,-8.0,53.0,153,253,197.0,37,137
0,100,0.0,1.0,196.0,-8.0,49.0,153,253,193.0,37,137
0,101,1.0,2.0,189.0,-7.0,45.0,153,253,189.0,37,137
0,102,0.0,2.0,181.0,-8.0,41.0,153,253,185.0,37,137
0,103,0.0,2.0,181.0,0.0,37.0,153,253,181.0,37,137
0,104,0.0,2.0,182.0,1.0,33.0,153,253,177.0,37,137
0,105,0.0,2.0,184.0,2.0,29.0,153,253,173.0,37,137
0,106,0.0,2.0,187.0,3.0,25.0,153,253,169.0,37,137
0,107,0.0,2.0,179.0,-8.0,21.0,153,253,165.0,37,137
0,108,0.0,2.0,179.0,0.0,17.0,153,253,161.0,37,137
0,109,0.0,2.0,180.0,1.0,13.0,153,253,157.0,37,137
0,110,0.0,2.0,182.0,2.0,9.0,153,253,153.0,37,137
0,111,0.0,2.0,185.0,3.0,5.0,153,253,149.0,37,137
0,112,0.0,2.0,189.0,4.0,1.0,153,253,145.0,37,137
0,113,0.0,2.0,194.0,5.0,141.0,37,137,306.6,58,158
0,114,0.0,2.0,186.0,-8.0,137.0,37,137,302.6,58,158
0,115,0.0,2.0,178.0,-8.0,133.0,37,137,298.6,58,158
0,116,0.0,2.0,171.0,-7.0,129.0,37,137,294.6,58,158
0,117,0.0,2.0,163.0,-8.0,125.0,37,137,290.6,58,158
0,118,0.0,2.0,155.0,-8.0,121.0,37,137,286.6,58,158
0,119,0.0,2.0,148.0,-7.0,117.0,37,137,282.6,58,158
0,120,0.0,2.0,142.0,-6.0,113.0,37,137,278.6,58,158
0,121,0.0,2.0,134.0,-8.0,109.0,37,137,274.6,58,158
0,122,0.0,2.0,126.0,-8.0,105.0,37,137,270.6,58,158
0,123,0.0,2.0,119.0,-7.0,101.0,37,137,266.6,58,158
0,124,0.0,2.0,113.0,-6.0,97.0,37,137,262.6,58,158
0,125,0.0,2.0,105.0,-8.0,93.0,37,137,258.6,58,158
0,126,0.0,2.0,97.0,-8.0,89.0,37,137,254.60000000000002,58,158
0,127,0.0,2.0,90.0,-7.0,85.0,37,137,250.60000000000002,58,158
0,128,0.0,2.0,84.0,-6.0,81.0,37,137,246.60000000000002,58,158
0,129,0.0,2.0,76.0,-8.0,77.0,37,137,242.60000000000002,58,158
0,130,0.0,2.0,76.0,0.0,73.0,37,137,238.60000000000002,58,158
0,131,0.0,2.0,77.0,1.0,69.0,37,137,234.60000000000002,58,158
0,132,0.0,2.0,79.0,2.0,65.0,37,137,230.60000000000002,58,158
0,133,0.0,2.0,82.0,3.0,61.0,37,137,226.60000000000002,58,158
0,134,0.0,2.0,86.0,4.0,57.0,37,137,222.60000000000002,58,158
0,135,0.0,2.0,91.0,5.0,53.0,37,137,218.60000000000002,58,158
0,136,0.0,2.0,83.0,-8.0,49.0,37,137,214.60000000000002,58,158
0,137,1.0,3.0,75.0,-8.0,45.0,37,137,210.60000000000002,58,158
0,138,0.0,3.0,67.0,-8.0,41.0,37,137,206.60000000000002,58,158
0,139,0.0,3.0,67.0,0.0,37.0,37,137,202.60000000000002,58,158
0,140,0.0,3.0,68.0,1.0,33.0,37,137,198.60000000000002,58,158
0,141,0.0,3.0,70.0,2.0,29.0,37,137,194.60000000000002,58,158
0,142,0.0,3.0,73.0,3.0,25.0,37,137,190.60000000000002,58,158
0,143,0.0,3.0,77.0,4.0,21.0,37,137,186.60000000000002,58,158
0,144,0.0,3.0,82.0,5.0,17.0,37,137,182.60000000000002,58,158
0,145,0.0,3.0,88.0,6.0,13.0,37,137,178.60000000000002,58,158
0,146,0.0,3.0,80.0,-8.0,9.0,37,137,174.60000000000002,58,158
0,147,0.0,3.0,80.0,0.0,5.0,37,137,170.60000000000002,58,158
0,148,0.0,3.0,81.0,1.0,1.0,37,137,166.60000000000002,58,158
0,149,0.0,3.0,83.0,2.0,162.60000000000002,58,158,306.6,154,254
0,150,0.0,3.0,75.0,-8.0,158.60000000000002,58,158,302.6,154,254
0,151,0.0,3.0,75.0,0.0,154.60000000000002,58,158,298.6,154,254
0,152,0.0,3.0,67.0,-8.0,150.60000000000002,58,158,294.6,154,254
0,153,0.0,3.0,67.0,0.0,146.60000000000002,58,158,290.6,154,254
0,154,0.0,3.0,68.0,1.0,142.60000000000002,58,158,286.6,154,254
0,155,0.0,3.0,70.0,2.0,138.60000000000002,58,158,282.6,154,254
0,156,0.0,3.0,62.0,-8.0,134.60000000000002,58,158,278.6,154,254
0,157,0.0,3.0,62.0,0.0,130.60000000000002,58,158,274.6,154,254
0,158,0.0,3.0,63.0,1.0,126.60000000000002,58,158,270.6,154,254
0,159,0.0,3.0,65.0,2.0,122.60000000000002,58,158,266.6,154,254
0,160,0.0,3.0,68.0,3.0,118.60000000000002,58,158,262.6,154,254
0,161,0.0,3.0,72.0,4.0,114.60000000000002,58,158,258.6,154,254
0,162,0.0,3.0,77.0,5.0,110.60000000000002,58,158,254.60000000000002,154,254
0,163,0.0,3.0,83.0,6.0,106.60000000000002,58,158,250.60000000000002,154,254
0,164,0.0,3.0,90.0,7.0,102.60000000000002,58,158,246.60000000000002,154,254
0,165,0.0,3.0,98.0,8.0,98.60000000000002,58,158,242.60000000000002,154,254
0,166,0.0,3.0,90.0,-8.0,94.60000000000002,58,158,238.60000000000002,154,254
0,167,0.0,3.0,90.0,0.0,90.60000000000002,58,158,234.60000000000002,154,254
0,168,0.0,3.0,91.0,1.0,86.60000000000002,58,158,230.60000000000002,154,254
0,169,0.0,3.0,93.0,2.0,82.60000000000002,58,158,226.60000000000002,154,254
0,170,0.0,3.0,96.0,3.0,78.60000000000002,58,158,222.60000000000002,154,254
0,171,0.0,3.0,100.0,4.0,74.60000000000002,58,158,218.60000000000002,154,254
0,172,0.0,3.0,105.0,5.0,70.60000000000002,58,158,214.60000000000002,154,254
0,173,0.0,3.0,111.0,6.0,66.60000000000002,58,158,210.60000000000002,154,254
0,174,0.0,3.0,103.0,-8.0,62.60000000000002,58,158,206.60000000000002,154,254
0,175,0.0,3.0,103.0,0.0,58.60000000000002,58,158,202.60000000000002,154,254
0,176,0.0,3.0,95.0,-8.0,54.60000000000002,58,158,198.60000000000002,154,254
0,177,0.0,3.0,87.0,-8.0,50.60000000000002,58,158,194.60000000000002,154,254
